cluster_0	cluster_1	cluster_2
CT55	0	0	0
ZEB2	0.461069813325299	0.552280043902162	0.489521912143924
GJB1	0	0	0
PCBP1	0.519691104532337	0.475645051909147	0.505339898363564
HINT1	0.517166149649171	0.459814700305814	0.524720378980581
DTWD2	0.729024327259266	1.37169633695517	0
CLIC3	0.49570036990962	0.385581284299935	0.640155902730295
INO80E	0.499269683806265	0.467665514205978	0.534555662866405
BNC1	0	0	0
DFFB	0.451844544167865	0.584063202215371	0.470732971981479
NFU1	0.505865546819391	0.473022210785299	0.521945620154663
ANTXR1	0.46901029763997	0.551134248555571	0.482403747053475
GKN1	0	0	0
CKAP2L	0	0	0
C15orf40	0.470001552383375	0.529587494929768	0.501597156409439
RAMAC	0.507786297652859	0.500011828492358	0.492281999814147
PROKR1	0	0	0
APLF	0.649206309857392	0.7281736799453	0.226990583939753
BOLA2B	0.584597273512848	0.66631410514716	0.30073199951633
RGPD8	0.430810281183498	2.32120736753345	0
HIC2	0.435518402986163	0.733583229145874	0.376372253706064
LUZP1	0.499497493940554	0.513049049973118	0.487668383362704
HEXD	0.457384590689109	0.555271675454859	0.490613222749512
DRD5	0	0	0
BUB1	1094136264.96447	0	0
SPNS1	0.488104886914645	0.491797611712429	0.520514460603036
LRRC45	0.538871553173052	0.492347787121422	0.470397740996711
CHRNA5	0.792142182715312	1.26239962999349	0
MT1B	0	0	0
CENPX	0.51251544505708	0.457173415386759	0.532356609325514
AGPAT2	0.539641822292909	0.433628857200861	0.531469354631739
ASPSCR1	0.482546074348318	0.499575033973577	0.51830518943052
GP9	0.310397982027146	0	3.22167042275283
FASN	0.486222750646328	0.560448323376033	0.457063519558247
CNBP	0.518596980667488	0.466895468368017	0.515643856803381
MT1E	0.552418041100182	0.437212812191461	0.515031162646471
DUS1L	0.452133552207428	0.553063311070221	0.498196129852587
GPS1	0.529400807661154	0.456389096080191	0.516255469860839
RFNG	0.439262294888637	0.575648137639362	0.491335007426231
DCXR	0.501039227562469	0.464857610275116	0.535780573229327
ZNF32	0.53189008500578	0.445274207303019	0.526015294229107
LDB2	0.511688145127367	0.496346033536326	0.492106868980986
RAC3	0.608452212820473	0.380270542502438	0.529546286580983
NRG4	0.309848315306265	0.720875834854889	0.525661536774829
LIMS1	0.503972174805191	0.50233975796297	0.493728533064519
TMEM266	0.499830633185766	0.472726573045119	0.528478498733865
NLGN1	1094136264.96447	0	0
TAPT1	0.468675731609749	0.601380493415092	0.439567053257059
UGP2	0.516221072455398	0.50324968406272	0.480954731865631
TAS2R1	0	0	0
LINGO1	0.457908137616018	0.543919858306259	0.500636912959574
HNRNPF	0.523212500729739	0.459039629006318	0.51950180390609
BTD	0.473548304435476	0.531221372456139	0.49635065709872
CSGALNACT2	0.445500431383501	0.554032007543081	0.504413937898715
TACR3	0	0	0
PCDH7	0.486617271619319	0.62928913139769	0.401409498640946
ROBO1	0.44396168638615	0.599923182061017	0.465349952138928
ONECUT1	0	0	0
AVEN	0.536066989587513	0.480611409520238	0.484582462833946
P2RY1	0.452484815071955	0.506152329070796	0.544207948095146
CTNND2	648397474.583773	0	0
TRIM56	0.465456794722762	0.544359285432872	0.492311917350085
MUC17	0	0	0
AHSP	0	0	0
WNT10B	1094136264.96447	0	0
CALML6	0	0	0
REPS2	0.539313391753816	0.754609979096115	0.281340824782995
MUC3A	0	0	0
SYAP1	0.504856623959687	0.499994495376656	0.495180091964497
ITGAM	1940027932.04461	0	0
PYDC1	0	0	0
TPST1	0.489166404050178	0.497236910887777	0.51380651881594
TM4SF4	0	0	1393499545.08907
TOR1AIP2	0.477669043381153	0.532055393133957	0.491334090555752
TM4SF1	0.538567445729938	0.465999321733856	0.497193838614309
OTUD3	0.453584444982403	0.572369404976867	0.47915295077713
OTUD7A	0.392182563379922	0.676542731477367	0.459347310143546
GUSB	0.484282341159539	0.51375156161357	0.502260865261739
BRD3	0.480556166405341	0.527825053676478	0.492419392021193
KLF13	0.468051801407144	0.546990048471021	0.487191067445924
FRMPD4	0	0	0
ZFPM2	0.440694894972624	0.743059052323819	0.365772280881221
ZNF764	0.462917063271288	0.499062905619113	0.539999556507715
ZNF747	0.550287756147582	0.529406368188662	0.426309708484068
ZNF768	0.435161385956207	0.581200080473996	0.490794598786107
TAS1R3	0.469432379887859	2.13023225618274	0
TMEM42	0.461461458137178	0.512066065152272	0.528101810780274
MAP3K2	0.457276176917483	0.562066515918907	0.484537054356248
PUSL1	0.488226820195034	0.557717055700573	0.457525578481412
SF3B5	0.525106792797524	0.455640447126472	0.521316586745333
ZNF35	0.465525195654329	0.523219413108868	0.512524021440405
TIGD4	0.492942264640565	0.668382359691845	0.368365781960984
IFFO2	0.484297014668162	0.583341023678265	0.439460921148268
NLGN2	0.396869156364254	0.581280827278134	0.534413994913152
MYO7B	0	1381237217.31602	0
CHD3	0.446343617967653	0.580044522244505	0.479929618645334
TMEM154	0.434545166233376	0.81856126066123	0.327968870528037
MYRIP	1094136264.96447	0	0
ALCAM	0.473181151098299	0.544741622671964	0.484033133339796
YWHAG	0.502155230915125	0.480460567097626	0.517855218726688
UBE2E3	0.505038109992304	0.475289625154017	0.520376097107735
CNTROB	0.473786846053862	0.497822080771738	0.5294266518432
TRAPPC1	0.514619860168906	0.468978144971063	0.517397705067752
ZPLD1	0	0	0
KCNAB3	0.3943207440052	0.555240928426353	0.562945169487045
SERPINA9	0	0	0
FAM153A	0.467305855509062	0.549385315612443	0.485748135074816
GPR37L1	1094136264.96447	0	0
SIMC1	0.451348714550283	0.543241735761472	0.508297695216018
TMEM192	0.480980525458315	0.515164360558049	0.504263224494585
NSG2	0	0.991200335294351	1.00887778479355
SPDYE5	0.33539974252568	0.595432260924172	0.601611412735545
SERPINA6	0	0	1393499545.08907
ZNF778	0.403401508868492	0.615863701298924	0.495704042711026
NIPA1	0.413223016847078	0.640685462820858	0.464351279472823
FOXD4	0	0	0
GPR25	1094136264.96447	0	0
UBE2E1	0.531150287183096	0.494012772535437	0.475888572535083
HNRNPA3	0.481765763705358	0.534431361433971	0.484952355846194
SIK2	0.485589620584883	0.559720398320897	0.458308333276569
RNF150	0.449660199607844	0.538331126526161	0.514857566826172
CCDC144A	0.43533973689372	0.548576542966298	0.520804975075186
RP11-262H14.4	0.475378852905684	0.432189985471484	0.602624196158762
VGLL2	0	0	0
HOXD4	0	0	0
CHRNB1	0.494689992168871	0.482899184629696	0.522973439198789
GYPA	0	0	0
USP38	0.468296191614341	0.518801907221666	0.513947711936924
SLC16A5	0.368798948340362	0.572824210033648	0.578199243031317
NANP	0.478547146503396	0.464695015290454	0.56024641598917
ANKK1	0.312667088004219	3.19828992670322	0
ADRA1B	0	0	0
ADPRM	0.49563573359603	0.43299862837989	0.578405829050334
FABP6	0.465301532679744	0	2.14914400126938
PWWP2A	0.485554828724883	0.532741518236712	0.482744334658959
USP50	0	1381237217.31602	0
USP47	0.462184030219235	0.562722018602651	0.478890716187915
PDCD6IP	0.488108720470958	0.527959979477689	0.484695715314145
ZNF212	0.483370240836331	0.556623398547318	0.463179111187644
MRAP	0	0	0
FAM161A	0.480538448328251	0.455664099784169	0.568385402367332
ZNF282	0.492796074722588	0.562795305526722	0.448777587155641
GLB1	0.513982922012089	0.497904640168172	0.488335924282839
GON7	0.53968728019893	0.479333754102402	0.482497300266162
FAXDC2	0.506052980145999	0.534074408896842	0.461659491592949
CRTAP	0.492867933401864	0.496792276748995	0.510453077470111
HSPB2	0.503816933197751	0.454186215392459	0.544746031631064
C7orf33	0	0	0
CNGB3	0	1381237217.31602	0
SLN	0	0	0
ELP5	0.508563459360537	0.471830483647409	0.520469376979385
CMTM8	0.478670247985665	0.550467076071926	0.473297021309218
GABARAP	0.494706631380764	0.449914673036405	0.559389419713021
LGALS9B	0	0	0
STX8	0.539462844951327	0.467533914870856	0.494751509560873
CDK1	1.1157597353696	0.896250301373656	0
UBB	0.52526265869727	0.463345409223567	0.512837429210732
NFRKB	0.48963606062962	0.519264561400168	0.49146460834555
FABP4	0.51077136800324	0.47333229171728	0.516638361632352
FRMPD2	648397474.583773	0	0
PRDM10	0.38830957827395	0.688529913565507	0.454612276654117
B3GNT2	0.532454416741962	0.479789180673823	0.488803957620397
FOS	0.552311319185993	0.466009202249752	0.484394487017253
TMED10	0.502223223556498	0.497278071249072	0.500507115008822
SETMAR	0.573845203930384	0.311158960354748	0.66132421566688
SMAD1	0.486488394667941	0.399898779877225	0.63149109334948
CST5	648397474.583773	0	0
CST2	1709160308.09301	0	0
EMX2	0	0	0
CST1	0	0	0
SP7	648397474.583773	0	0
TCAF2	0.68271235877564	0.362730667878762	0.488315280163831
SEMA3E	0.469432379887859	2.13023225618274	0
LRRN2	0	0	0
SLC30A1	0.429862754774675	0.559418753766397	0.516604683767359
DCLK2	0.417159582579089	0.555031694849505	0.535415610237015
ZNF804A	0.478280249333542	0.509649952085543	0.512554811796467
GPRC5C	0.521752973588912	0.538809372482548	0.442980521858662
TMEM182	0.699175488511513	0.414347032198253	0.419568893780663
VSTM2A	0	0	0
KRT8	0.489265233685869	0.52394722078943	0.487348836776425
KRT78	0	0	0
ADORA2B	1434176347.03379	0	0
SDR9C7	0	0	0
MGMT	0.514483376761612	0.472347392653604	0.513955735473586
METTL7B	0	0	0
KRT86	0	0	0
HARS1	0.511493419494273	0.486936790186115	0.50177404645912
NFXL1	0.508132074037571	0.581159675761007	0.419484887946192
KRT75	0	0	0
DENND5B	0.481418677376491	0.558210731748558	0.463679531624976
CD14	0.609935716728679	0.420606533990376	0.481629629402402
DNAJC18	0.482649665027036	0.578805971574605	0.44479069000475
KRT6C	0	0	0
RIOX1	0.619116895564695	0.378338108060703	0.522375936623811
SPATA24	0.519758806480601	0.31438418867541	0.720612776499473
RALGAPB	0.451887429409675	0.613230125638336	0.446409788323567
PYM1	0.544352520156334	0.453283371024702	0.505157280006969
MZB1	648397474.583773	0	0
KRT4	648397474.583773	0	0
SLC23A1	0.233678914387567	0.676448030107253	0.686576530231727
KRT74	0	0	0
NPAS2	1.02919039411163	0	0.971637516543563
KRT72	0	0	0
KISS1	0	0	0
LONRF2	0.469432379887859	2.13023225618274	0
NUDT9	0.513237294353119	0.505373130771859	0.481749341285103
HSD17B13	1.02919039411163	0	0.971637516543563
PA2G4	0.512271456373614	0.471754362475719	0.516801963094977
COX7B2	0	0	0
ELOVL6	0.453988625252698	0.592895197136933	0.461029198113916
KRT83	0	0	0
PFKFB3	0.579822492767912	0.489197267863205	0.437783957131997
TMC7	0.255303025124732	3.91691401845093	0
ARL6IP1	0.531495081998571	0.465326488157833	0.504661029620926
SERPINB9	0.571536955818207	0.505541151850159	0.429659490814088
SMAGP	0.552387736382716	0.550586774158818	0.406640124480065
IRX1	0	0	0
CDH2	0	0	0
IRX2	0.413633603034911	0.733380766764301	0.397241617168397
EMB	0.691581567925506	1.44596103366398	0
SIX2	0	0	0
DLGAP1	648397474.583773	0	0
STAT2	0.447380246140001	0.566239743665028	0.491146996116555
NUDCD2	0.522501820510666	0.470573266418652	0.50788757784719
IRF2BP1	0.49352093227473	0.472944218538311	0.53485128512514
HSPA4	0.499178915310413	0.501212036444723	0.499610577512859
FOXA3	0	0	0
SLC26A5	0	0	0
COMMD5	0.514539233573719	0.447710405923268	0.540862198881263
SGCD	1094136264.96447	0	0
GTSF1	0	1381237217.31602	0
ZNF16	0.496924007654778	0.548817516824148	0.457068436393676
ARMC10	0.486790310123519	0.513842905592018	0.49961083184172
RNF34	0.508060891845719	0.5066915108009	0.48546267073031
ACYP2	0.516088219502692	0.44180752480878	0.545991890004006
TRABD	0.458121479564153	0.550951790330358	0.493828876668648
ATF7	0.492125220741847	0.50674337635933	0.501204107940337
RASA4B	0.204293008846462	4.89493009961109	0
SOCS6	0.445153185244988	0.569980432636392	0.490132595647679
CAVIN4	0.315561978430642	0.833628099999538	0.439881251788576
ZNF296	0.785171597676672	0	1.27360694315412
HOXB9	0	0	0
TTLL6	0	0	1393499545.08907
POLH	0.396832835119464	0.587646261363868	0.528510948889765
SYT9	0	0	0
KCNS3	0.515267549579191	0.467045783512872	0.5188137992293
RBMXL2	648397474.583773	0	0
KIF5B	0.488157126694101	0.518648101200962	0.493545896518862
GPR37	0.668640263628788	0	1.49557251248465
AKAP13	0.484837052264943	0.529085903596008	0.486900555777711
TPD52L3	0	0	0
CDCA4	0.507922861773815	0.451337435070388	0.543647095662998
OR10A4	0	0	0
SDR16C5	0.233678914387567	0.676448030107253	0.686576530231727
DYDC1	0	0	0
CHCHD7	0.562586083192927	0.410929673827194	0.535431516094761
HTRA3	0.535250275935737	0.431883613379627	0.53784729839684
FOXN2	0.470639834365316	0.521083627283952	0.509211147674406
LMOD2	0	0	0
BFSP2	0	0	0
USP32	0.485368460794078	0.554097286645788	0.463473151091776
CEL	0.312667088004219	3.19828992670322	0
PPM1D	0.485415577584724	0.460056785854987	0.557916664195502
GPR27	0.3943207440052	0.555240928426353	0.562945169487045
AC093323.3	0.468558511630581	0.556715331549218	0.477799125891445
PSG6	0	0	0
KBTBD2	0.449208979430274	0.572126562189242	0.483927677401115
RIOX2	0.447380597807221	0.555946427304634	0.500597826074342
TRIAP1	0.527089361994178	0.425170810878311	0.554027645021145
LSM3	0.528092414227936	0.452618666744281	0.521659141598764
KIAA0232	0.474150310986865	0.563339825209392	0.466303757242614
MTSS1	0.472165911696594	0.528920098121787	0.499987280921819
TMEM43	0.489359747442529	0.515865031607128	0.495033776884882
RNF139	0.511569251241056	0.47255079305179	0.516663249112945
RPS9	0.520532313183026	0.459957924635454	0.521180148085131
PLA2G1B	1.87328726661657	0	0.53382095566445
CYTL1	0	0	0
TSEN34	0.530895226994853	0.445650303506891	0.526584207339704
TRH	0.310397982027146	0	3.22167042275283
GSTA4	0.556756129227137	0.44302812085144	0.504548003862274
MSANTD4	0.424738092387144	0.54441154280328	0.536993583224756
NDUFA3	0.51404274415582	0.480787339130071	0.505570047222113
OSCAR	0.502724987785386	0.546076249828858	0.45403022420507
PAQR8	0.514950161887059	0.443997069108973	0.544663725255167
NUDT6	0.462457402083052	0.535132348126689	0.504189694779812
TPT1-AS1	0.459089723513267	0.552043206751094	0.491804262947739
TANC2	0.423083661948065	0.658233212194093	0.44040509593324
PKHD1	0	0	0
OR1M1	0	0	0
NCBP2L	0	0	0
DNAJC24	0.442139250566448	0.55858676782841	0.503807336793407
MBD3L1	0	0	0
ZNF160	0.469357947233602	0.553537344752405	0.479862718544911
ZNF415	0.471324668521194	0.431480467258293	0.608330150240466
CAVIN3	0.51709927983251	0.470433946201451	0.513372142013397
CEACAM3	0	0	0
DCDC1	0.3943207440052	0.555240928426353	0.562945169487045
HAS2	0.587189658537601	0.406004232568899	0.518095331675773
PDGFD	2313821385.14735	0	0
PLAC1	0	1381237217.31602	0
S1PR1	0.81384028033575	0.59240734130521	0.218466813469331
HS6ST2	1.03832732568727	0.963087432873679	0
PYGO1	0.280978846628082	0.589989857225939	0.693732068938617
LRRC8E	0.262843808694621	0.651500007194435	0.659403193817498
PKIA	0.792142182715312	1.26239962999349	0
XKR6	0.311457229910869	0.652355781613763	0.581545536864138
TSNARE1	0.5509673259163	0.891966630881881	0.209642480927982
FPR2	0.752877762990456	0.51793262178645	0.297490093022107
FPR1	0.63383118082611	0.299885496770738	0.616440801931849
FEZ2	0.503722591323476	0.484600704823823	0.511939942305907
SOX7	0.46199272778058	0.441680084202408	0.606769236711686
C8orf74	0	0	0
C11orf24	0.520453044625347	0.440163074941734	0.543363536259679
ALK	0	0	0
KYAT1	0.534642381834966	0.406186178989175	0.569269915581942
MTM1	0.519914993273206	0.527871674520927	0.454411671404523
OBP2B	0.627101083882296	0.441287418449206	0.445951985155592
TRMT61B	0.535392256894114	0.454614068779477	0.512326064456569
INSR	0.456737938932103	0.533067971132668	0.51229206299543
MFN1	0.445126483510414	0.575640032734376	0.485097813702356
GIMAP8	0.940782920438615	0.344970844652626	0.349102575401183
HSFX1	0	0	0
NRTN	0.263271059059467	0.724586743957862	0.59095018490703
KCNMB3	0.236768471625168	0.737898953336494	0.62328761043006
FUT3	0	0	0
KCNG3	0	0	0
ATP6V0E2	0.536176714535233	0.490950996516516	0.474229645678186
PRKCE	0.553770350867859	0.561515739960733	0.396646407374465
OR2K2	0	0	0
JAGN1	0.524390743937917	0.457099731030692	0.520437584552775
RLN3	0	0	0
TADA3	0.532927665407754	0.45984006448429	0.509099221348616
SOCS5	0.476169658751986	0.553292497991182	0.473237151660857
C1GALT1C1	0.485930519549366	0.471495006828947	0.544544533532997
C9orf16	0.511917581023662	0.451490387819573	0.539311120961917
MORN4	0.554220944948674	0.536833856242805	0.416626411851842
ZNF672	0.539848689564426	0.450274490722283	0.512719930690257
ZNF692	0.460108214940259	0.513085177113453	0.528542636255845
NAIF1	0.577363082447833	0.421601114962346	0.50920990746339
RBKS	0.695535376044688	0.260867656885229	0.620453659174178
GRIK1	0	0	0
MUC7	0	0	0
SMR3B	0	0	0
TMEM126A	0.517968675059674	0.450700479484259	0.533971228937093
TMEM126B	0.494079341589801	0.470773357672997	0.536624464033792
TRIM8	0.48165977863989	0.532382182577477	0.486983299776967
NETO2	1.02919039411163	0	0.971637516543563
CSN3	0	0	0
CLDN20	0	0	0
CDC42BPG	0.393532102001861	0.860986292119313	0.342192609174137
SCAND1	0.506923168183783	0.481349162492523	0.51209098006422
JUNB	0.578813557432693	0.439976543306581	0.487747139842229
FAM241B	648397474.583773	0	0
TMEM37	0.413633603034911	0.733380766764301	0.397241617168397
UGT2B7	0	0	0
LRG1	0.278178485007902	1.02093608331144	0.38347709197694
SHCBP1	0	0	0
SOSTDC1	1.0239711698614	0	0.976589994412768
NPTX1	0.770882818807925	0.391008806187018	0.395854224234482
FAM98B	0.47512653250427	0.563373618502527	0.465309486519015
ZNF439	0.434729525311599	0.559148633607915	0.511421405736251
ZNF440	0.442122372298504	0.528867311396949	0.532570405407387
GAA	0.492841296052047	0.494426337351878	0.51289743320085
CANT1	0.514099601490297	0.450655608644198	0.537993093770832
KCNK3	0.478663399172109	0.526292189759216	0.495816903013949
ZDHHC16	0.557531888149105	0.478033310654181	0.467601595942784
CHST11	0.519717332264192	0.505585112378451	0.475384772089986
EXOSC1	0.493082021899925	0.516860709933234	0.490339359183951
PGAM1	0.518193106623483	0.463427164527749	0.519768894242916
CHD7	0.461262640828541	0.563884601001553	0.478793460010355
ESCO2	0.233678914387567	0.676448030107253	0.686576530231727
KRT19	0.640611229169231	0.502508122112858	0.379467760335606
KRT15	0.233678914387567	0.676448030107253	0.686576530231727
LURAP1	1.46791169060876	0	0.681239890378183
KRT38	0	0	0
CLCN5	0.540000063105719	0.779903985584459	0.26771421568491
TPPP	0.441702846240231	0.557518605516447	0.505278521894955
KCND3	1.40455810654296	0.711967695819902	0
APLN	648397474.583773	0	0
KRT13	0	0	0
XAGE3	648397474.583773	0	0
KRT9	0	0	0
PDE7B	0.419776440195853	0.59738139861087	0.493341507324607
MRPL36	0.528465759128076	0.450873807785169	0.523207561527526
ZNF581	0.490700397216672	0.499254904818417	0.510171592497472
NAT1	0.521939352684421	0.391355835959867	0.601998800422321
KRT20	0	0	0
GLOD5	0	0	0
KSR2	0	0	0
ZNF524	0.46044358598466	0.508270708193388	0.533117852036069
MCC	0.580330558941125	0.563345482609505	0.374443645338781
KRT27	0	0	0
ZBTB26	0.392182563379922	0.676542731477367	0.459347310143546
CDK5R2	0	0	0
DSEL	0.462116351602538	0.569802344397456	0.472673737831118
POLR1C	0.534415513059274	0.447826609297557	0.520691427974009
ASXL1	0.49397562326093	0.53140523109718	0.475688020216121
DLK2	0	0	1393499545.08907
ZNF562	0.469662949428395	0.508439323513628	0.522915992795847
